result_id,cdm_name,result_type,package_name,package_version,group_name,group_level,strata_name,strata_level,variable_name,variable_level,estimate_name,estimate_type,estimate_value,additional_name,additional_level
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_anal_d_cohort,overall,overall,Weight centile,-inf to -366,percentage,percentage,33.3333333333333,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4087496
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_anal_d_cohort,overall,overall,Antimitochondrial antibody titer,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4136743
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_anal_d_cohort,overall,overall,Antimitochondrial antibody titer,-inf to -366,percentage,percentage,16.6666666666667,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4136743
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_anal_d_cohort,overall,overall,Antibody to gastric parietal cell measurement,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4148286
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_anal_d_cohort,overall,overall,Antibody to gastric parietal cell measurement,-inf to -366,percentage,percentage,16.6666666666667,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4148286
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_anal_d_cohort,overall,overall,Neutrophil count,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4148615
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_anal_d_cohort,overall,overall,Neutrophil count,-inf to -366,percentage,percentage,16.6666666666667,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4148615
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_anal_d_cohort,overall,overall,Body height,-inf to -366,count,numeric,2,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 3036277
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_anal_d_cohort,overall,overall,Body height,-inf to -366,percentage,percentage,33.3333333333333,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 3036277
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_anal_d_cohort,overall,overall,Erythrocyte mean corpuscular volume determination,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4016239
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_anal_d_cohort,overall,overall,Erythrocyte mean corpuscular volume determination,-inf to -366,percentage,percentage,16.6666666666667,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4016239
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_anal_d_cohort,overall,overall,Alanine aminotransferase measurement,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4146380
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_anal_d_cohort,overall,overall,Alanine aminotransferase measurement,-inf to -366,percentage,percentage,16.6666666666667,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4146380
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_anal_d_cohort,overall,overall,Erythrocyte sedimentation rate,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 3015183
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_anal_d_cohort,overall,overall,Erythrocyte sedimentation rate,-inf to -366,percentage,percentage,16.6666666666667,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 3015183
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Self measured blood pressure reading,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 44792136
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Self measured blood pressure reading,-inf to -366,percentage,percentage,2.38095238095238,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 44792136
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Body mass index (BMI) [Ratio],-inf to -366,count,numeric,30,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 3038553
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Body mass index (BMI) [Ratio],-inf to -366,percentage,percentage,71.4285714285714,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 3038553
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Forced vital capacity,-inf to -366,count,numeric,4,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4176265
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Forced vital capacity,-inf to -366,percentage,percentage,9.52380952380952,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4176265
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Body weight,-inf to -366,count,numeric,33,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 3025315
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Body weight,-inf to -366,percentage,percentage,78.5714285714286,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 3025315
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Systolic blood pressure,-inf to -366,count,numeric,33,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4152194
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Systolic blood pressure,-inf to -366,percentage,percentage,78.5714285714286,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4152194
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Examination of feces,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4065545
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Examination of feces,-inf to -366,percentage,percentage,2.38095238095238,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4065545
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Prealbumin measurement,-inf to -366,count,numeric,20,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 44813405
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Prealbumin measurement,-inf to -366,percentage,percentage,47.6190476190476,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 44813405
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Epworth Sleepiness Scale,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 46273534
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Epworth Sleepiness Scale,-inf to -366,percentage,percentage,2.38095238095238,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 46273534
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Immunology screening test,-inf to -366,count,numeric,5,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4199048
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Immunology screening test,-inf to -366,percentage,percentage,11.9047619047619,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4199048
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Serum fasting glucose measurement,-inf to -366,count,numeric,6,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4041723
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Serum fasting glucose measurement,-inf to -366,percentage,percentage,14.2857142857143,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4041723
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Microbiology,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 37393838
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Microbiology,-inf to -366,percentage,percentage,2.38095238095238,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 37393838
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Screening - health check,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4077808
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Screening - health check,-inf to -366,percentage,percentage,2.38095238095238,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4077808
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Measurement of Chlamydia antibody,-inf to -366,count,numeric,5,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4015335
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Measurement of Chlamydia antibody,-inf to -366,percentage,percentage,11.9047619047619,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4015335
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Urine dipstick for protein,-inf to -366,count,numeric,5,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4154500
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Urine dipstick for protein,-inf to -366,percentage,percentage,11.9047619047619,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4154500
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Serum C reactive protein level,-inf to -366,count,numeric,16,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4048092
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Serum C reactive protein level,-inf to -366,percentage,percentage,38.0952380952381,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4048092
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Flexible sigmoidoscopy Study observation,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 3017418
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Flexible sigmoidoscopy Study observation,-inf to -366,percentage,percentage,2.38095238095238,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 3017418
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Sperm concentration measurement,-inf to -366,count,numeric,22,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4057453
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Sperm concentration measurement,-inf to -366,percentage,percentage,52.3809523809524,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4057453
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Potassium measurement,-inf to -366,count,numeric,23,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4245152
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Potassium measurement,-inf to -366,percentage,percentage,54.7619047619048,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4245152
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Urine leukocyte test,-inf to -366,count,numeric,4,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4190448
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Urine leukocyte test,-inf to -366,percentage,percentage,9.52380952380952,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4190448
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Sputum smear examination,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4039896
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Sputum smear examination,-inf to -366,percentage,percentage,2.38095238095238,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4039896
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Liquid based cervical cytology screening,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4220448
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Liquid based cervical cytology screening,-inf to -366,percentage,percentage,2.38095238095238,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4220448
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,High density/low density lipoprotein ratio measurement,-inf to -366,count,numeric,12,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4353851
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,High density/low density lipoprotein ratio measurement,-inf to -366,percentage,percentage,28.5714285714286,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4353851
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,"Microscopy, culture and sensitivities",-inf to -366,count,numeric,19,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4057167
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,"Microscopy, culture and sensitivities",-inf to -366,percentage,percentage,45.2380952380952,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4057167
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Respiratory rate,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4313591
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Respiratory rate,-inf to -366,percentage,percentage,2.38095238095238,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4313591
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Blood gas measurement,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4042746
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Blood gas measurement,-inf to -366,percentage,percentage,2.38095238095238,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4042746
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Urine dipstick for blood,-inf to -366,count,numeric,6,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4151719
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Urine dipstick for blood,-inf to -366,percentage,percentage,14.2857142857143,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4151719
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Asthma control test,-inf to -366,count,numeric,2,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 40481511
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Asthma control test,-inf to -366,percentage,percentage,4.76190476190476,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 40481511
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Prothrombin time,-inf to -366,count,numeric,5,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4245261
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Prothrombin time,-inf to -366,percentage,percentage,11.9047619047619,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4245261
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Serum globulin measurement,-inf to -366,count,numeric,5,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4152984
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Serum globulin measurement,-inf to -366,percentage,percentage,11.9047619047619,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4152984
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Progesterone measurement,-inf to -366,count,numeric,3,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4263754
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Progesterone measurement,-inf to -366,percentage,percentage,7.14285714285714,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4263754
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Fibrinogen measurement,-inf to -366,count,numeric,5,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4094436
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Fibrinogen measurement,-inf to -366,percentage,percentage,11.9047619047619,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4094436
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Thyroid panel,-inf to -366,count,numeric,11,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4261836
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Thyroid panel,-inf to -366,percentage,percentage,26.1904761904762,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4261836
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Depression screening using questions,-inf to -366,count,numeric,2,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 44788755
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Depression screening using questions,-inf to -366,percentage,percentage,4.76190476190476,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 44788755
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Gamma glutamyl transferase measurement,-inf to -366,count,numeric,13,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4289475
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Gamma glutamyl transferase measurement,-inf to -366,percentage,percentage,30.952380952381,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4289475
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Procedure Endoscopy,-inf to -366,count,numeric,2,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 3019341
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Procedure Endoscopy,-inf to -366,percentage,percentage,4.76190476190476,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 3019341
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Asthma control questionnaire,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 40483854
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Asthma control questionnaire,-inf to -366,percentage,percentage,2.38095238095238,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 40483854
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Blood group antibody screening test,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 37393419
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Blood group antibody screening test,-inf to -366,percentage,percentage,2.38095238095238,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 37393419
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Total white blood count,-inf to -366,count,numeric,30,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4212899
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Total white blood count,-inf to -366,percentage,percentage,71.4285714285714,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4212899
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Tumor marker measurement,-inf to -366,count,numeric,4,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4353605
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Tumor marker measurement,-inf to -366,percentage,percentage,9.52380952380952,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4353605
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Clostridium difficile toxin detection,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 37397771
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Clostridium difficile toxin detection,-inf to -366,percentage,percentage,2.38095238095238,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 37397771
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Measurement of total hemoglobin concentration in plasma specimen,-inf to -366,count,numeric,30,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4015178
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Measurement of total hemoglobin concentration in plasma specimen,-inf to -366,percentage,percentage,71.4285714285714,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4015178
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,High density lipoprotein measurement,-inf to -366,count,numeric,12,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4076704
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,High density lipoprotein measurement,-inf to -366,percentage,percentage,28.5714285714286,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4076704
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Hepatitis B antigen screening,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 37394207
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Hepatitis B antigen screening,-inf to -366,percentage,percentage,2.38095238095238,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 37394207
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Total protein measurement,-inf to -366,count,numeric,12,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4119650
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Total protein measurement,-inf to -366,percentage,percentage,28.5714285714286,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4119650
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Antenatal RhD antibody screening,-inf to -366,count,numeric,1,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4060266
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Antenatal RhD antibody screening,-inf to -366,percentage,percentage,2.38095238095238,table_name &&& type &&& analysis &&& concept,measurement &&& event &&& standard &&& 4060266
